fecha_pedido,fecha_envio,modo_envio,nombre_cliente,segmento_cliente,ciudad,estado,region,departamento_producto,tipo_producto,precio_base,precio_unit_sin_desc,descuento,precio_unit_venta,cantidad_pedido,total_venta,total_ganancia
2019-07-06,2019-07-12,Entrega estándar,Alexia Fogaça,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,83.32,113.93,0.1,102.54,6,615.24,115.32000000000005
2020-11-28,2020-12-02,Entrega estándar,Samuel Nascimento,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,26.67,33.76,0.0,33.76,3,101.28,21.269999999999996
2019-01-28,2019-02-03,Entrega estándar,Caroline Viana,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Papel higiénico,170.26,194.58,0.0,194.58,1,194.58,24.32000000000002
2019-01-28,2019-02-03,Entrega estándar,Caroline Viana,B2C,Recife,Pernambuco,Noreste,Ropa,Zapatillas,386.83,419.33,0.1,377.4,3,1132.1999999999998,-28.29000000000019
2019-01-28,2019-02-03,Entrega estándar,Caroline Viana,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Limpiador de inodoros,25.86,30.98,0.0,30.98,4,123.92,20.480000000000004
2022-09-24,2022-09-27,Envío rápido,Sra. Laura Fogaça,B2C,João Pessoa,Paraíba,Noreste,Productos de Limpieza,Bolsas de basura,235.29,316.88,0.1,285.19,3,855.5699999999999,149.69999999999993
2022-11-05,2022-11-06,Envío rápido,Maria Luiza da Cunha,B2B,Rondonópolis,Mato Grosso,Centro-Oeste,Ropa,Zapatillas,702.43,742.0,0.2,593.6,3,1780.8000000000002,-326.4899999999998
2022-11-05,2022-11-06,Envío rápido,Maria Luiza da Cunha,B2B,Rondonópolis,Mato Grosso,Centro-Oeste,Electrónicos,Cámaras digitales,884.31,1027.52,0.1,924.77,5,4623.85,202.3000000000011
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,7.55,8.89,0.1,8.0,5,40.0,2.25
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,12.32,13.69,0.35,8.9,2,17.8,-6.84
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,7.4,8.12,0.35,5.28,3,15.84,-6.360000000000003
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Ropa,Jeans,380.76,395.86,0.1,356.27,5,1781.35,-122.45000000000005
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Electrónicos,Cámaras digitales,325.55,380.77,0.1,342.69,1,342.69,17.139999999999986
2020-11-13,2020-11-20,Entrega estándar,Kamilly Viana,B2B,Angra dos Reis,Rio de Janeiro,Sureste,Ropa,Jeans,156.3,184.02,0.1,165.62,3,496.86,27.95999999999998
2022-03-06,2022-03-06,24 horas,Gabriel da Paz,B2C,Sorocaba,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,32.59,42.6,0.0,42.6,2,85.2,20.019999999999996
2020-11-06,2020-11-10,Entrega estándar,Eduarda Azevedo,B2C,Praia Grande,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,9.41,12.48,0.1,11.23,6,67.38,10.919999999999995
2020-09-16,2020-09-20,Entrega estándar,Enrico da Luz,B2C,Criciúma,Santa Catarina,Sur,Ropa,Zapatillas,1192.91,1363.33,0.0,1363.33,2,2726.66,340.8399999999997
2020-09-16,2020-09-20,Entrega estándar,Enrico da Luz,B2C,Criciúma,Santa Catarina,Sur,Electrónicos,Cámaras digitales,67.97,67.97,0.0,67.97,3,203.91,0.0
2020-09-16,2020-09-20,Entrega estándar,Enrico da Luz,B2C,Criciúma,Santa Catarina,Sur,Ropa,Jeans,438.9,513.33,0.0,513.33,7,3593.3100000000004,521.0100000000007
2022-10-10,2022-10-15,Entrega estándar,Luiz Gustavo Silveira,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,12.07,16.13,0.1,14.52,3,43.56,7.350000000000001
2022-10-10,2022-10-15,Entrega estándar,Luiz Gustavo Silveira,B2C,São Paulo,São Paulo,Sureste,Ropa,Camisetas,365.17,395.86,0.1,356.27,3,1068.81,-26.700000000000045
2022-10-10,2022-10-15,Entrega estándar,Luiz Gustavo Silveira,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,24.68,32.26,0.0,32.26,2,64.52,15.159999999999997
2022-10-10,2022-10-15,Entrega estándar,Luiz Gustavo Silveira,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,8.59,11.49,0.1,10.34,6,62.04,10.5
2020-09-15,2020-09-19,Entrega estándar,Davi Luiz da Paz,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,488.66,561.68,0.0,561.68,6,3370.08,438.1199999999999
2020-09-15,2020-09-19,Entrega estándar,Davi Luiz da Paz,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Laptops,1215.48,1662.2,0.1,1495.98,2,2991.96,561.0
2020-09-15,2020-09-19,Entrega estándar,Davi Luiz da Paz,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,4.04,5.44,0.1,4.9,9,44.1,7.740000000000002
2019-10-08,2019-10-13,Entrega estándar,Joaquim Moreira,B2B,Belém,Pará,Norte,Productos de Limpieza,Papel higiénico,34.7,40.59,0.1,36.53,10,365.3,18.30000000000001
2022-05-08,2022-05-12,Entrega estándar,Bárbara Araújo,B2B,Guarulhos,São Paulo,Sureste,Ropa,Jeans,848.06,991.88,0.0,991.88,5,4959.4,719.1000000000004
2022-05-08,2022-05-12,Entrega estándar,Bárbara Araújo,B2B,Guarulhos,São Paulo,Sureste,Ropa,Jeans,77.9,90.58,0.0,90.58,1,90.58,12.679999999999993
2022-05-08,2022-05-12,Entrega estándar,Bárbara Araújo,B2B,Guarulhos,São Paulo,Sureste,Ropa,Jeans,709.24,810.56,0.0,810.56,2,1621.12,202.63999999999987
2022-05-08,2022-05-12,Entrega estándar,Bárbara Araújo,B2B,Guarulhos,São Paulo,Sureste,Productos de Limpieza,Ambientador en spray,132.96,156.48,0.05,148.66,2,297.32,31.399999999999977
2020-11-15,2020-11-20,Entrega estándar,Valentina Gomes,B2C,São José dos Pinhais,Paraná,Sur,Ropa,Vestidos,71.19,86.29,0.0,86.29,3,258.87,45.30000000000001
2020-11-15,2020-11-20,Entrega estándar,Valentina Gomes,B2C,São José dos Pinhais,Paraná,Sur,Electrónicos,Lámparas LED,25.96,33.93,0.0,33.93,2,67.86,15.939999999999998
2019-11-25,2019-11-25,24 horas,Ana Lívia Dias,B2B,Curitiba,Paraná,Sur,Electrónicos,Cámaras digitales,785.38,892.48,0.2,713.98,5,3569.9,-357.0
2019-11-25,2019-11-25,24 horas,Ana Lívia Dias,B2B,Curitiba,Paraná,Sur,Ropa,Jeans,712.32,814.74,0.15,692.53,3,2077.59,-59.36999999999989
2019-04-09,2019-04-16,Entrega estándar,Vitor Gabriel Ramos,B2B,Ponta Grossa,Paraná,Sur,Productos de Limpieza,Cepillos de baño,3.32,4.48,0.1,4.03,2,8.06,1.4200000000000008
2019-04-09,2019-04-16,Entrega estándar,Vitor Gabriel Ramos,B2B,Ponta Grossa,Paraná,Sur,Productos de Limpieza,Bolsas de basura,17.64,23.93,0.1,21.54,3,64.62,11.700000000000003
2019-07-27,2019-08-03,Entrega estándar,Caroline Cavalcanti,B2C,Taboão da Serra,São Paulo,Sureste,Electrónicos,Cámaras digitales,1453.48,1722.64,0.1,1550.38,2,3100.76,193.80000000000018
2019-07-27,2019-08-03,Entrega estándar,Caroline Cavalcanti,B2C,Taboão da Serra,São Paulo,Sureste,Ropa,Jeans,826.36,849.19,0.1,764.27,3,2292.81,-186.26999999999998
2019-07-27,2019-08-03,Entrega estándar,Caroline Cavalcanti,B2C,Taboão da Serra,São Paulo,Sureste,Ropa,Vestidos,43.79,50.63,0.0,50.63,9,455.67,61.56
2019-07-27,2019-08-03,Entrega estándar,Caroline Cavalcanti,B2C,Taboão da Serra,São Paulo,Sureste,Electrónicos,Smartphones,154.05,193.77,0.0,193.77,3,581.3100000000001,119.16000000000003
2019-06-09,2019-06-13,Entrega estándar,Pedro Lucas Campos,B2B,Americana,São Paulo,Sureste,Ropa,Jeans,187.03,214.52,0.1,193.07,3,579.21,18.120000000000005
2019-10-29,2019-11-01,Envío rápido,Amanda Melo,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,10.3,13.58,0.1,12.22,2,24.44,3.84
2019-10-29,2019-11-01,Envío rápido,Amanda Melo,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Detergente para platos,10.62,10.68,0.0,10.68,2,21.36,0.120000000000001
2019-10-29,2019-11-01,Envío rápido,Amanda Melo,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Detergente para platos,805.0,817.26,0.0,817.26,2,1634.52,24.519999999999982
2019-10-29,2019-11-01,Envío rápido,Amanda Melo,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Camisetas,359.92,377.98,0.075,349.63,6,2097.7799999999997,-61.74000000000024
2019-10-29,2019-11-01,Envío rápido,Amanda Melo,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,83.17,96.15,0.0,96.15,5,480.75,64.89999999999998
2022-09-23,2022-09-24,Envío rápido,Renan Santos,B2C,Londrina,Paraná,Sur,Electrónicos,Lámparas LED,452.88,588.16,0.0,588.16,4,2352.64,541.1199999999999
2022-09-23,2022-09-24,Envío rápido,Renan Santos,B2C,Londrina,Paraná,Sur,Electrónicos,Smartphones,18.54,23.77,0.0,23.77,5,118.85,26.150000000000006
2020-12-05,2020-12-10,Entrega estándar,Melissa Costela,B2B,Goiânia,Goiás,Centro-Oeste,Productos de Limpieza,Bolsas de basura,31.94,41.75,0.0,41.75,7,292.25,68.66999999999999
2020-09-22,2020-09-22,24 horas,Maria Alice Sales,B2B,Praia Grande,São Paulo,Sureste,Ropa,Vestidos,132.68,145.01,0.0,145.01,2,290.02,24.659999999999968
2022-11-27,2022-11-30,Envío rápido,Gabrielly Moreira,B2C,Luziânia,Goiás,Centro-Oeste,Electrónicos,Lámparas LED,25.68,23.78,0.4,14.27,8,114.16,-91.28
2022-06-07,2022-06-11,Entrega estándar,Vitor Gabriel Vieira,B2B,Salvador,Bahia,Noreste,Ropa,Vestidos,13.13,16.83,0.0,16.83,1,16.83,3.6999999999999975
2022-06-07,2022-06-11,Entrega estándar,Vitor Gabriel Vieira,B2B,Salvador,Bahia,Noreste,Productos de Limpieza,Papel higiénico,17.95,17.95,0.0,17.95,5,89.75,0.0
2022-10-24,2022-10-29,Económico,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sureste,Electrónicos,Lámparas LED,7.57,6.73,0.4,4.04,3,12.120000000000001,-10.59
2022-10-24,2022-10-29,Económico,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sureste,Electrónicos,Cámaras digitales,542.78,622.54,0.1,560.29,5,2801.45,87.55000000000018
2022-10-24,2022-10-29,Económico,Eduarda Barros,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,11.13,12.93,0.1,11.64,3,34.92,1.5300000000000011
2019-12-21,2019-12-21,24 horas,Daniel Nunes,B2C,Nova Friburgo,Rio de Janeiro,Sureste,Electrónicos,Smartphones,195.82,241.74,0.1,217.57,7,1522.99,152.25
2022-02-18,2022-02-23,Entrega estándar,Emanuelly Carvalho,B2B,Manaus,Amazonas,Norte,Ropa,Zapatillas,697.71,726.79,0.25,545.09,3,1635.27,-457.8600000000001
2022-02-18,2022-02-23,Entrega estándar,Emanuelly Carvalho,B2B,Manaus,Amazonas,Norte,Electrónicos,Cámaras digitales,405.72,471.43,0.1,424.29,1,424.29,18.569999999999993
2019-05-04,2019-05-11,Entrega estándar,Nicole Lopes,B2C,Macaé,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,37.28,50.59,0.1,45.53,3,136.59,24.75
2019-05-04,2019-05-11,Entrega estándar,Nicole Lopes,B2C,Macaé,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,10.11,13.72,0.1,12.35,3,37.05,6.719999999999999
2022-10-18,2022-10-20,Económico,Natália Duarte,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Limpiador de inodoros,7.87,9.04,0.0,9.04,4,36.16,4.679999999999996
2019-07-28,2019-07-30,Económico,Arthur Teixeira,B2C,Salvador,Bahia,Noreste,Electrónicos,Smartphones,372.23,404.6,0.0,404.6,2,809.2,64.74000000000001
2022-04-24,2022-04-26,Económico,Larissa Melo,B2C,Aracaju,Sergipe,Noreste,Electrónicos,Smartphones,72.18,88.03,0.0,88.03,6,528.1800000000001,95.10000000000002
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Electrónicos,Smartphones,43.99,56.03,0.0,56.03,9,504.27,108.35999999999996
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Ropa,Jeans,772.62,909.63,0.1,818.67,1,818.67,46.049999999999955
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Ropa,Jeans,89.16,103.6,0.1,93.24,7,652.68,28.559999999999945
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Bolsas de basura,14.83,19.65,0.0,19.65,2,39.3,9.639999999999997
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Limpiacristales,7.62,10.03,0.0,10.03,4,40.12,9.639999999999997
2020-10-24,2020-10-28,Económico,Maria Alice da Cunha,B2C,Recife,Pernambuco,Noreste,Ropa,Jeans,930.8,1060.74,0.1,954.67,3,2864.0099999999998,71.61000000000013
2021-09-06,2021-09-08,Económico,Eduarda Barros,B2C,Arapiraca,Alagoas,Noreste,Productos de Limpieza,Limpiacristales,22.28,29.56,0.1,26.6,3,79.80000000000001,12.960000000000008
2021-09-06,2021-09-08,Económico,Eduarda Barros,B2C,Arapiraca,Alagoas,Noreste,Electrónicos,Lámparas LED,57.13,64.31,0.35,41.8,7,292.59999999999997,-107.31000000000006
2021-09-06,2021-09-08,Económico,Eduarda Barros,B2C,Arapiraca,Alagoas,Noreste,Electrónicos,Cámaras digitales,179.16,205.49,0.1,184.94,2,369.88,11.560000000000002
2021-09-06,2021-09-08,Económico,Eduarda Barros,B2C,Arapiraca,Alagoas,Noreste,Productos de Limpieza,Bolsas de basura,9.82,12.93,0.1,11.64,3,34.92,5.460000000000001
2019-04-06,2019-04-08,Envío rápido,Joaquim Moreira,B2B,Florianópolis,Santa Catarina,Sur,Productos de Limpieza,Papel higiénico,40.6,46.88,0.1,42.19,4,168.76,6.359999999999985
2019-04-06,2019-04-08,Envío rápido,Joaquim Moreira,B2B,Florianópolis,Santa Catarina,Sur,Productos de Limpieza,Papel higiénico,42.62,49.2,0.1,44.28,4,177.12,6.640000000000015
2020-06-16,2020-06-21,Entrega estándar,Luana Moreira,B2C,Imperatriz,Maranhão,Noreste,Productos de Limpieza,Bolsas de basura,13.73,18.07,0.1,16.26,2,32.52,5.060000000000002
2020-06-16,2020-06-21,Entrega estándar,Luana Moreira,B2C,Imperatriz,Maranhão,Noreste,Productos de Limpieza,Papel higiénico,156.66,155.58,0.1,140.02,2,280.04,-33.27999999999997
2020-06-16,2020-06-21,Entrega estándar,Luana Moreira,B2C,Imperatriz,Maranhão,Noreste,Ropa,Vestidos,217.0,229.62,0.1,206.66,6,1239.96,-62.039999999999964
2020-06-16,2020-06-21,Entrega estándar,Luana Moreira,B2C,Imperatriz,Maranhão,Noreste,Ropa,Vestidos,29.51,38.02,0.1,34.22,4,136.88,18.83999999999999
2019-07-06,2019-07-13,Entrega estándar,Vitor Freitas,B2B,Cariacica,Espírito Santo,Sureste,Productos de Limpieza,Limpiador de inodoros,4.73,5.5,0.1,4.95,3,14.850000000000001,0.6600000000000001
2022-01-30,2022-02-03,Entrega estándar,Maria Julia Oliveira,B2C,Manaus,Amazonas,Norte,Electrónicos,Lámparas LED,19.07,17.18,0.4,10.31,4,41.24,-35.04
2021-03-04,2021-03-09,Económico,Theo Martins,B2C,Parnamirim,Rio Grande do Norte,Noreste,Electrónicos,Cámaras digitales,131.43,152.83,0.0,152.83,3,458.49,64.19999999999999
2019-06-03,2019-06-07,Entrega estándar,André Viana,B2C,Santarém,Pará,Norte,Productos de Limpieza,Limpiador de inodoros,12.3,14.55,0.0,14.55,2,29.1,4.5
2019-06-03,2019-06-07,Entrega estándar,André Viana,B2C,Santarém,Pará,Norte,Electrónicos,Cámaras digitales,233.89,271.97,0.0,271.97,3,815.9100000000001,114.24000000000012
2019-06-03,2019-06-07,Entrega estándar,André Viana,B2C,Santarém,Pará,Norte,Productos de Limpieza,Papel higiénico,515.78,606.8,0.0,606.8,2,1213.6,182.03999999999996
2021-11-25,2021-12-01,Entrega estándar,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Smartphones,936.73,1121.83,0.0,1121.83,2,2243.66,370.1999999999998
2021-11-25,2021-12-01,Entrega estándar,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Jeans,895.02,1060.77,0.1,954.69,6,5728.14,358.02000000000044
2021-11-25,2021-12-01,Entrega estándar,Nicolas Mendes,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Smartphones,197.51,237.97,0.0,237.97,8,1903.76,323.68000000000006
2021-11-11,2021-11-15,Entrega estándar,Ana Lívia da Luz,B2C,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Smartphones,124.08,151.08,0.1,135.97,7,951.79,83.23000000000002
2019-11-23,2019-11-29,Entrega estándar,Otávio da Costa,B2B,Barretos,São Paulo,Sureste,Electrónicos,Lámparas LED,12.39,11.32,0.4,6.79,5,33.95,-28.0
2022-12-08,2022-12-13,Entrega estándar,Clarice Martins,B2B,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Cepillos de baño,3.32,4.48,0.1,4.03,3,12.09,2.130000000000001
2022-12-08,2022-12-13,Entrega estándar,Clarice Martins,B2B,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,14.54,19.59,0.1,17.63,3,52.89,9.270000000000003
2022-12-08,2022-12-10,Envío rápido,Vitor Gabriel Santos,B2C,Belford Roxo,Rio de Janeiro,Sureste,Electrónicos,Smartphones,195.82,241.76,0.1,217.58,2,435.16,43.52000000000004
2020-11-15,2020-11-21,Entrega estándar,Calebe Monteiro,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Smartphones,82.6,90.64,0.1,81.58,2,163.16,-2.039999999999992
2020-10-03,2020-10-08,Económico,Ana Beatriz Barros,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,56.46,65.65,0.0,65.65,14,919.1000000000001,128.66000000000008
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Ambientador en spray,43.19,52.94,0.1,47.65,7,333.55,31.220000000000027
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Papel higiénico,470.25,532.49,0.1,479.24,4,1916.96,35.960000000000036
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,11.82,13.63,0.35,8.86,4,35.44,-11.840000000000003
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,494.13,516.73,0.1,465.06,4,1860.24,-116.27999999999997
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,11.19,12.62,0.2,10.1,5,50.5,-5.449999999999996
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,79.71,89.22,0.2,71.38,2,142.76,-16.659999999999997
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,21.76,28.66,0.1,25.79,1,25.79,4.029999999999998
2020-04-06,2020-04-11,Entrega estándar,Raquel Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Camisetas,311.57,319.56,0.25,239.67,5,1198.35,-359.5
2022-09-19,2022-09-26,Entrega estándar,Maysa Cunha,B2B,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,16.75,22.03,0.0,22.03,3,66.09,15.840000000000003
2022-09-19,2022-09-26,Entrega estándar,Maysa Cunha,B2B,São Paulo,São Paulo,Sureste,Ropa,Vestidos,13.94,16.7,0.0,16.7,2,33.4,5.52
2022-07-19,2022-07-24,Entrega estándar,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Ropa,Zapatillas,697.71,726.79,0.25,545.09,5,2725.4500000000003,-763.0999999999999
2022-07-19,2022-07-24,Entrega estándar,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Ropa,Jeans,266.09,305.19,0.1,274.67,2,549.34,17.160000000000082
2022-07-19,2022-07-24,Entrega estándar,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Productos de Limpieza,Bolsas de basura,22.92,30.4,0.1,27.36,2,54.72,8.879999999999995
2022-07-19,2022-07-24,Entrega estándar,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Electrónicos,Lámparas LED,9.11,10.02,0.35,6.51,4,26.04,-10.399999999999999
2022-07-19,2022-07-24,Entrega estándar,Enrique Santos,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Ropa,Jeans,377.88,392.86,0.1,353.57,3,1060.71,-72.92999999999984
2020-12-02,2020-12-08,Entrega estándar,Calebe Dias,B2B,Camaçari,Bahia,Noreste,Productos de Limpieza,Papel higiénico,45.35,52.43,0.0,52.43,4,209.72,28.319999999999993
2020-12-02,2020-12-08,Entrega estándar,Calebe Dias,B2B,Camaçari,Bahia,Noreste,Electrónicos,Lámparas LED,41.32,54.36,0.0,54.36,4,217.44,52.16
2021-06-29,2021-07-03,Económico,Kaique Ferreira,B2C,Manaus,Amazonas,Norte,Electrónicos,Cámaras digitales,387.57,453.3,0.1,407.97,3,1223.91,61.200000000000045
2022-08-29,2022-09-02,Entrega estándar,Larissa Melo,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,12.12,15.96,0.1,14.36,6,86.16,13.439999999999998
2022-08-29,2022-09-02,Entrega estándar,Larissa Melo,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,14.99,20.19,0.1,18.17,5,90.85000000000001,15.900000000000006
2019-09-18,2019-09-22,Entrega estándar,Matheus da Mota,B2C,Fortaleza,Ceará,Noreste,Productos de Limpieza,Papel higiénico,50.44,51.48,0.0,51.48,2,102.96,2.0799999999999983
2019-09-18,2019-09-22,Entrega estándar,Matheus da Mota,B2C,Fortaleza,Ceará,Noreste,Productos de Limpieza,Papel higiénico,56.46,65.65,0.0,65.65,3,196.95000000000002,27.57000000000002
2019-09-18,2019-09-22,Entrega estándar,Matheus da Mota,B2C,Fortaleza,Ceará,Noreste,Ropa,Vestidos,48.66,60.08,0.0,60.08,2,120.16,22.840000000000003
2019-09-18,2019-09-22,Entrega estándar,Matheus da Mota,B2C,Fortaleza,Ceará,Noreste,Electrónicos,Lámparas LED,77.58,103.69,0.1,93.32,5,466.59999999999997,78.69999999999999
2021-08-27,2021-09-03,Entrega estándar,Bianca Silveira,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Limpiador de inodoros,5.27,6.89,0.1,6.2,3,18.6,2.7900000000000027
2021-08-27,2021-09-03,Entrega estándar,Bianca Silveira,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Smartphones,70.36,90.64,0.1,81.58,2,163.16,22.439999999999998
2020-06-17,2020-06-21,Entrega estándar,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sureste,Productos de Limpieza,Limpiacristales,27.29,36.21,0.1,32.59,3,97.77000000000001,15.900000000000006
2020-06-17,2020-06-21,Entrega estándar,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sureste,Productos de Limpieza,Bolsas de basura,25.25,34.27,0.1,30.84,3,92.52,16.769999999999996
2020-06-17,2020-06-21,Entrega estándar,Valentina Gomes,B2C,Sete Lagoas,Minas Gerais,Sureste,Ropa,Jeans,357.1,394.74,0.15,335.53,2,671.06,-43.1400000000001
2022-05-19,2022-05-24,Entrega estándar,Caroline Souza,B2C,São Paulo,São Paulo,Sureste,Ropa,Vestidos,19.43,24.75,0.0,24.75,2,49.5,10.64
